,URL,percent_skin_SkinLikelihood_6,percent_skin_abg,percent_skin_cbcr,percent_skin_cccm,percent_skin_equalized_abg,percent_skin_equalized_cbcr,percent_skin_equalized_cccm,percent_skin_adapt_abg,percent_skin_adapt_cbcr,percent_skin_adapt_cccm,label_number,area_covered_max,area_covered_mode,density_max,density_mode,hwratio_max,hwratio_mode,density_hull_max,density_hull_mode,circularity_max,circularity_mode
10,http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10499250_767973493270296_13534798_n.jpg,0.03779052734375,0.1121728515625,0.23455322265625,-1.0,0.111337890625,0.22610595703125,0.53110107421875,0.3931396484375,0.82748291015625,0.501630859375,3.0,0.00176025390625,0.00013427734375,0.9361997226074896,0.9090909090909091,1.6217790912463421,1.445517722486679,0.871825876662636,0.6739543726235742,0.7872712786441708,0.7220952347136879
11,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/925571_717471018312773_706730747_n.jpg,0.0329541015625,0.1821875,0.241005859375,-1.0,0.19311767578125,0.276923828125,0.24572509765625,0.342314453125,0.3894970703125,0.24024169921875,1.0,0.00057861328125,0.00057861328125,0.7974683544303798,0.7974683544303798,4.120247219363643,4.120247219363643,0.864963503649635,0.864963503649635,0.9701004200936739,0.9701004200936739
12,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10534920_1642991869258313_2055251360_n.jpg,0.12966552734375,0.10415771484375,0.26008544921875,-1.0,0.13249755859375,0.20806396484375,0.55631591796875,0.6114794921875,0.68375732421875,0.690517578125,8.0,0.00458984375,0.0001611328125,0.9901380670611439,0.5292553191489362,2.7008400858453263,1.3126221103930762,0.9295774647887324,0.6314021830394626,0.928930089131637,0.6477724398803729
13,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/10326377_542156342562771_39123425_n.jpg,0.162626953125,0.3574853515625,0.37854736328125,-1.0,0.2806640625,0.2359033203125,0.63641845703125,0.63894287109375,0.7550537109375,0.52015625,14.0,0.03209716796875,0.00015625,0.999546176537327,0.5574324324324325,3.304447208576336,1.1318311352617352,0.921161825726141,0.3954709933465624,0.9531105058176248,0.46838584269068206
14,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10488784_303229489843992_1240774636_n.jpg,0.1985791015625,0.05743408203125,0.27938720703125,-1.0,0.2196923828125,0.54390869140625,0.4909228515625,0.56232666015625,0.88984130859375,0.47798828125,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10549751_1447620775497460_1862699874_n.jpg,0.05411865234375,0.0330908203125,0.3118359375,-1.0,0.10837646484375,0.34685546875,0.17490234375,0.1561328125,0.50236328125,0.15363525390625,2.0,0.01400634765625,0.0001904296875,0.7435897435897436,0.6320376503398989,3.774726092555324,2.172804017625309,0.6782608695652174,0.6001046025104603,0.9642704262088095,0.8877972394622895
16,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10431938_727627850630255_814121194_n.jpg,0.02428466796875,0.037060546875,0.04681640625,-1.0,0.063203125,0.2420751953125,0.045400390625,0.1007080078125,0.287392578125,0.2343359375,2.0,0.00296875,0.002138671875,0.9819078947368421,0.791095890410959,2.2265672379253307,1.3757899144012977,0.7830006439150032,0.5171192443919717,0.8934705158319661,0.6867907793840485
17,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10520214_1511114522433933_410877941_n.jpg,0.03016357421875,0.11123046875,0.19811767578125,-1.0,0.0330615234375,0.11063232421875,0.56869384765625,0.2984228515625,0.641298828125,0.3658984375,3.0,0.00374755859375,0.0004931640625,0.9356435643564357,0.776908023483366,3.8417293782198128,1.4708536223526738,0.7649700598802395,0.5872226472838562,0.9655279396885607,0.73332588062959
18,http://scontent-b.cdninstagram.com/hphotos-prn/t51.2885-15/929148_274445952747337_173131514_n.jpg,0.03537841796875,0.04294677734375,0.16875732421875,-1.0,0.17080078125,0.40821533203125,0.15822509765625,0.20960205078125,0.43665283203125,0.212216796875,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10369531_322641084550291_37346405_n.jpg,0.10908447265625,0.106787109375,0.3128076171875,-1.0,0.15421142578125,0.47424072265625,0.3975048828125,0.39492431640625,0.48801025390625,0.5204736328125,3.0,0.0035400390625,0.00078369140625,0.7289719626168224,0.5124223602484472,3.9064595906035993,2.104282988106691,0.8045112781954887,0.6712962962962963,0.9666804188187976,0.8798663307104202
20,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/926178_864209476939637_952187596_n.jpg,0.08037109375,0.13957763671875,0.3039404296875,-1.0,0.17059814453125,0.39354736328125,0.3952587890625,0.22010986328125,0.42990478515625,0.2625048828125,3.0,0.00369384765625,0.00013916015625,0.998678122934567,0.7894736842105263,5.365411445371251,2.0958336454836948,0.7702702702702703,0.5622837370242214,0.9824779232802038,0.8788288696884795
21,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/927294_676667162369433_681773965_n.jpg,0.08342529296875,0.07839599609375,0.16471923828125,-1.0,0.1506005859375,0.30391845703125,0.421005859375,0.288955078125,0.42781982421875,0.51956787109375,4.0,0.0026123046875,0.00020751953125,0.8941176470588236,0.6136363636363636,2.7287172242412403,1.3806022728726277,0.8585858585858586,0.48570131638674535,0.9304288576727686,0.6894623045191516
22,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10375878_1910862279054485_1571429357_n.jpg,0.1014990234375,0.228701171875,0.2797509765625,-1.0,0.21129150390625,0.243115234375,0.67892578125,0.35810546875,0.70505615234375,0.57498291015625,2.0,0.09114990234375,0.02822021484375,0.9204948524958907,0.8703897147448775,4.061995868956994,2.506072182721437,0.6922385914480776,0.6886216500359665,0.9692230099992541,0.9169375206672273
23,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10326603_284410818399920_1822644865_n.jpg,0.06929443359375,0.13886962890625,0.1589697265625,-1.0,0.16347900390625,0.35456298828125,0.4561083984375,0.283037109375,0.4632177734375,0.47766357421875,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10522816_1516545778574505_1833184191_n.jpg,0.02387939453125,0.11374267578125,0.3913671875,-1.0,0.10919921875,0.3649755859375,0.14492919921875,0.1238818359375,0.4438134765625,0.09343017578125,2.0,0.00091552734375,0.0003564453125,0.7253333333333334,0.6643835616438356,2.114090897251276,1.4919194996171203,0.8248587570621468,0.7780082987551867,0.8810535373299764,0.7421105969142766
25,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10523245_787556207931910_443812275_n.jpg,0.04139892578125,0.1118017578125,0.36703857421875,-1.0,0.105771484375,0.361826171875,0.14170166015625,0.119072265625,0.4304150390625,0.05400634765625,4.0,0.00223876953125,0.00015869140625,0.967741935483871,0.583804143126177,2.3593959194410883,1.2965053816092988,0.859122401847575,0.7222222222222222,0.9057383406576139,0.6364667202469512
26,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10569901_1457189951214620_1382211011_n.jpg,0.00029296875,0.08169677734375,0.39507080078125,-1.0,0.06439697265625,0.37877685546875,0.06268798828125,0.00681396484375,0.34169189453125,0.000126953125,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
27,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10547214_1525215181035253_1303343088_n.jpg,0.00397705078125,0.1556787109375,0.2075732421875,-1.0,0.105791015625,0.26969482421875,0.2734716796875,0.14332275390625,0.3556201171875,0.0903466796875,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
28,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10561155_259192124270630_596940153_n.jpg,0.0012841796875,0.00557373046875,0.60422607421875,-1.0,0.06079833984375,0.24916015625,0.2809765625,0.00341064453125,0.60448974609375,0.00641357421875,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10475212_681523311896392_67601490_n.jpg,0.02420166015625,0.04275634765625,0.220205078125,-1.0,0.06470947265625,0.239375,0.3847216796875,0.2329052734375,0.52765380859375,0.36275146484375,3.0,0.00098388671875,0.00017822265625,0.7808219178082192,0.5069444444444444,3.7514212010284846,1.9395135735393993,0.8275862068965517,0.5732574679943101,0.963816766106502,0.8568335061943125
30,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10561107_681020598654703_348501821_n.jpg,0.01546630859375,0.07986083984375,0.14302001953125,-1.0,0.07302734375,0.25932373046875,0.13625,0.1331396484375,0.3908984375,0.10376708984375,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
31,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10513877_260973650760446_429023177_n.jpg,0.03701171875,0.1485791015625,0.3972314453125,-1.0,0.14633056640625,0.39291748046875,0.245302734375,0.1648388671875,0.50401123046875,0.14789306640625,4.0,0.00241455078125,0.00027587890625,0.9889196675900277,0.9380530973451328,2.6549248210360896,1.9191047414159865,0.891156462585034,0.5952184666117065,0.9263521871176039,0.8535100986371893
32,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10520311_1447389548855551_1884350894_n.jpg,0.1138037109375,0.18088623046875,0.2777099609375,-1.0,0.13868896484375,0.25195068359375,0.3604736328125,0.42149658203125,0.501142578125,0.3203271484375,5.0,0.05812744140625,0.0005908203125,0.9641189481445073,0.5613117870722434,5.177707563761476,1.6622814897244031,0.8839309428950863,0.4993184153681606,0.9811720615775217,0.7988104285175733
33,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10547081_822103191157829_934172103_n.jpg,0.0171875,0.03195068359375,0.4563134765625,-1.0,0.09363037109375,0.4364892578125,0.1417529296875,0.09197998046875,0.469326171875,0.15109130859375,2.0,0.00758056640625,0.000205078125,0.7835748792270532,0.6666666666666666,2.8459202418091976,2.03567226900623,0.7227653631284916,0.711864406779661,0.9362328561383274,0.8710252704688296
34,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/10554169_761397410579467_1803255547_n.jpg,0.03146240234375,0.02902099609375,0.153408203125,-1.0,0.0337109375,0.09226318359375,0.41326416015625,0.136015625,0.34809326171875,0.3204736328125,2.0,0.00114990234375,0.00021240234375,0.9447983014861996,0.7931034482758621,1.7485338645385116,1.3826608527165374,0.8877551020408163,0.8162911611785095,0.8203179689286841,0.69059346654885
35,http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10561084_739730169401550_1631475661_n.jpg,0.0555126953125,0.15331787109375,0.3642529296875,-1.0,0.133642578125,0.3195947265625,0.22061279296875,0.1731640625,0.4451708984375,0.186357421875,8.0,0.00700927734375,0.0001904296875,0.9888544891640867,0.5139664804469274,2.3349922774197824,1.5221576376993193,0.9132653061224489,0.6672089240065071,0.9036522711824457,0.7539235332716525
36,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10514114_339017009582260_562956180_n.jpg,0.05813720703125,0.06302734375,0.15422607421875,-1.0,0.09664794921875,0.3206591796875,0.155263671875,0.3011279296875,0.34263427734375,0.20775146484375,5.0,0.00226806640625,0.00014404296875,0.9933774834437086,0.5340501792114696,3.916553420267292,1.4894178127171545,0.9672131147540983,0.4778481012658228,0.966854881738898,0.7410921939182216
37,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10520193_510202625776491_185698834_n.jpg,0.04917236328125,0.1977880859375,0.18220947265625,-1.0,0.13396728515625,0.21184814453125,0.253046875,0.13990234375,0.3133203125,0.1039599609375,3.0,0.02022705078125,0.00033203125,0.9852941176470589,0.8830219333874898,10.14240320989192,1.375206909938954,0.8354341030553595,0.49398073836276085,0.9951275477575212,0.6864645144861878
38,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10543008_662403860514870_438372164_n.jpg,0.0433935546875,0.12887451171875,0.4525830078125,-1.0,0.2149462890625,0.57217529296875,0.369736328125,0.3264453125,0.55368408203125,0.28180908203125,9.0,0.01507568359375,0.00016357421875,0.9971126082771896,0.5396080596191002,4.517502664585416,1.6078472952901128,0.8683274021352313,0.4945851866176755,0.9751918788608579,0.7830572656346987
39,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10561104_754614841248235_1677899506_n.jpg,0.03800048828125,0.09158935546875,0.353427734375,-1.0,0.14305908203125,0.44809814453125,0.4249658203125,0.2206982421875,0.52493408203125,0.17852294921875,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
40,http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10414027_1456377961283365_1431784669_n.jpg,0.13360107421875,0.26537109375,0.47588623046875,-1.0,0.1244970703125,0.24785888671875,0.4814990234375,0.2890869140625,0.62054443359375,0.24923828125,13.0,0.0683642578125,0.00013671875,0.9821428571428571,0.5837837837837838,4.47681862914574,1.2246628817262035,0.9180327868852459,0.517114270668773,0.9747330627154244,0.5772729556522761
41,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10549656_602345363214225_2041939037_n.jpg,0.06575927734375,0.05968505859375,0.2019873046875,-1.0,0.08536865234375,0.26373291015625,0.34672119140625,0.191240234375,0.42710205078125,0.2524365234375,4.0,0.02635498046875,0.00024658203125,0.8118811881188119,0.5288559518295507,3.099661450928792,1.3269158874814773,0.821969696969697,0.6729210821593318,0.9465299759464312,0.6573020123321955
42,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10533301_321065131385548_814615824_n.jpg,0.07809326171875,0.0972998046875,0.42261962890625,-1.0,0.27043701171875,0.5286865234375,0.41915771484375,0.25173828125,0.5278515625,0.32109619140625,3.0,0.00387451171875,0.0002392578125,0.9489795918367347,0.5103969754253308,3.3120873915239493,1.3972777028572685,0.7640828117477131,0.5212765957446809,0.9533318710706302,0.698431051986973
43,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10523248_1451631885089577_1880492974_n.jpg,0.0253271484375,0.09010498046875,0.1797314453125,-1.0,0.0998388671875,0.2256298828125,0.1924609375,0.0959765625,0.27064453125,0.11431640625,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/10488769_679071708853884_2061687427_n.jpg,0.013251953125,0.018076171875,0.3751220703125,-1.0,0.03744140625,0.3839990234375,0.27578125,0.1038330078125,0.5696875,0.207705078125,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
45,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/923688_285604778286731_2045125436_n.jpg,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
46,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10522266_331454330342336_1779521105_n.jpg,0.0026123046875,0.02135009765625,0.0551171875,-1.0,0.0335693359375,0.0547900390625,0.0838916015625,0.03251953125,0.081435546875,0.05286376953125,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
47,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10467827_319936918164711_840457344_n.jpg,0.03972412109375,0.14312744140625,0.47171875,-1.0,0.158232421875,0.4448291015625,0.15984375,0.1243798828125,0.51758056640625,0.06339111328125,5.0,0.002041015625,0.00015625,0.9154411764705882,0.757085020242915,3.588126503991201,1.6395828462519852,0.8368368368368369,0.5787234042553191,0.9603790900090371,0.7924697372207444
48,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10471965_498582536941572_123072962_n.jpg,0.0526513671875,0.0616748046875,0.08504638671875,-1.0,0.08208984375,0.176083984375,0.1762646484375,0.1793505859375,0.23200927734375,0.1973291015625,2.0,0.01142822265625,0.0007275390625,0.9798657718120806,0.8998077333903012,2.8006555340394375,2.1779925319519555,0.7821522309711286,0.6956457125873087,0.934081732470791,0.8883647518419836
49,http://scontent-a.cdninstagram.com/hphotos-xfp1/t51.2885-15/10474914_658292984256289_98539111_n.jpg,0.13078857421875,0.1207373046875,0.4517919921875,-1.0,0.20548583984375,0.540732421875,0.5293701171875,0.59756103515625,0.71119384765625,0.5619970703125,8.0,0.02066650390625,0.00019287109375,0.9378814298169137,0.5852333136444182,4.586512124229659,1.2240247006261158,0.8197879858657244,0.4709988707524895,0.9759419329788329,0.5766702858993707
50,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10471983_420086634801099_9133985_n.jpg,0.05365234375,0.06766357421875,0.15874755859375,-1.0,0.02991943359375,0.1233349609375,0.24203857421875,0.13773681640625,0.28775390625,0.17165283203125,11.0,0.01166259765625,0.00013671875,0.9980842911877394,0.6513157894736842,4.32422395512163,1.0580903411435796,0.916030534351145,0.4454079254079254,0.9728930850772338,0.32678448633427637
51,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10502588_1469092083333583_1819233338_n.jpg,0.0414111328125,0.07691162109375,0.544482421875,-1.0,0.14175537109375,0.51951416015625,0.3606884765625,0.27941650390625,0.59822021484375,0.3292578125,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
52,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/1172076_477450172399924_2084349863_n.jpg,0.02296142578125,0.30281494140625,0.47554443359375,-1.0,0.4174951171875,0.4620947265625,0.43096923828125,0.20906982421875,0.59503662109375,0.22122802734375,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10467838_597164530399764_1709027231_n.jpg,0.01871826171875,0.01900146484375,0.04572998046875,-1.0,0.05550048828125,0.1025048828125,0.11359619140625,0.06039306640625,0.14792724609375,0.12692626953125,1.0,0.000703125,0.000703125,0.5590277777777778,0.5590277777777778,2.1580723896602727,2.1580723896602727,0.7700534759358288,0.7700534759358288,0.886161515987592,0.886161515987592
54,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/1171968_668199329926505_1381207800_n.jpg,0.1041845703125,0.20771728515625,0.18520751953125,-1.0,0.15475830078125,0.5053125,0.492744140625,0.62432373046875,0.54350341796875,0.5768994140625,2.0,0.02350830078125,0.000361328125,0.9797297297297297,0.9586665281960743,2.994901380898536,1.6559211678194865,0.8505747126436781,0.38707991638527095,0.9426082157512385,0.797065030196983
55,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10522210_264765113731030_600354027_n.jpg,0.01638427734375,0.0299462890625,0.16078125,-1.0,0.02283447265625,0.09772216796875,0.15626953125,0.0673388671875,0.1961669921875,0.13472412109375,2.0,0.00049560546875,0.00016845703125,0.6206896551724138,0.5797101449275363,3.138318179968936,2.9823841350182727,0.6527331189710611,0.4726027397260274,0.9478751352787067,0.9421106230517563
56,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/925285_523244984468758_1029998605_n.jpg,0.03286376953125,0.148076171875,0.34392333984375,-1.0,0.16176025390625,0.49661865234375,0.36548828125,0.22205078125,0.5793994140625,0.149990234375,2.0,0.00111083984375,0.00052978515625,0.6747252747252748,0.511520737327189,5.3740392037644185,1.1991271813246271,0.5596555965559655,0.45588235294117646,0.9825346394621339,0.5518552758888049
57,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage4/t0.0-17/OBPTH/aed07fe4027511e4ada890e2ba64a158_8.jpg,0.00941650390625,0.03863525390625,0.222900390625,-1.0,0.06028564453125,0.24427978515625,0.16726318359375,0.08283203125,0.25619384765625,0.17756591796875,1.0,0.00017578125,0.00017578125,0.6944444444444444,0.6944444444444444,1.797209515629573,1.797209515629573,0.782608695652174,0.782608695652174,0.8309024242002583,0.8309024242002583
58,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10454190_730686436970208_1074854574_n.jpg,0.0293505859375,0.0707861328125,0.12923095703125,-1.0,0.12795654296875,0.2426904296875,0.2379248046875,0.2384619140625,0.4072900390625,0.18359619140625,1.0,0.0004248046875,0.0004248046875,0.9195402298850575,0.9195402298850575,1.4956476708650936,1.4956476708650936,0.8325358851674641,0.8325358851674641,0.7436162509111712,0.7436162509111712
59,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10522248_329926890490148_2117651006_n.jpg,0.06070556640625,0.03115966796875,0.1853369140625,-1.0,0.0147119140625,0.16432861328125,0.26328125,0.18928955078125,0.30106689453125,0.21533203125,10.0,0.03145263671875,0.0001611328125,0.9146341463414634,0.5114155251141552,7.302167410682779,1.2044282267800226,0.8928571428571429,0.4039408866995074,0.9905785639155633,0.5573621687889958
60,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10483490_241708512705372_1183551328_n.jpg,0.04429443359375,0.09617431640625,0.2298681640625,-1.0,0.10609375,0.27576171875,0.30072509765625,0.30017822265625,0.43760009765625,0.3103759765625,5.0,0.00275390625,0.000205078125,0.9404761904761905,0.5053191489361702,2.2432301661377467,1.216724115350682,0.9230769230769231,0.6040816326530613,0.8951396996019557,0.5696621000897227
61,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10499162_1466351860278404_1832740091_n.jpg,0.017373046875,0.14355712890625,0.1348046875,-1.0,0.08260009765625,0.19134033203125,0.1820849609375,0.0950146484375,0.2251171875,0.06014404296875,2.0,0.0051220703125,0.00307861328125,0.5995241871530531,0.5776930409914204,5.924439019248117,2.2314451239364863,0.741764705882353,0.5567940552016986,0.9856516330315312,0.8939633478136291
62,http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10520279_403884359750325_501675539_n.jpg,0.05361328125,0.113818359375,0.46722412109375,-1.0,0.19146484375,0.40614990234375,0.2270654296875,0.1235205078125,0.447490234375,0.190263671875,1.0,0.0026806640625,0.0026806640625,0.9234972677595629,0.9234972677595629,2.026290163808204,2.026290163808204,0.7803837953091685,0.7803837953091685,0.8697385703226017,0.8697385703226017
63,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/928302_1504068523139742_168380649_n.jpg,0.07656494140625,0.4089501953125,0.760625,-1.0,0.2103759765625,0.3830908203125,0.41681396484375,0.38314453125,0.7418212890625,0.2061474609375,6.0,0.00264404296875,0.000185546875,0.9981532779316713,0.6615384615384615,4.03902672277883,1.5414006039213202,0.7863961813842482,0.6013513513513513,0.9688663302158463,0.7609925542284023
